order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD204343,ID2133726646,2019-07-30,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Alcon 10', 1)]",24020.0,58.62,-37.8119424,144.94569330000004,10,21676.62,Winter,True,0.1458,"not compatible with sprint network despite the description of this product, it is not compatible with the sprint network, according to sprint.",0.0
ORD364692,ID2304718102,2019-09-10,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640.0,74.81,-37.8164523,144.949172,15,4018.81,Spring,False,0.4595,like brand new for a refurbished phone. this phone is great for a refurbished phone so far. it looks great and works great. it came with a 90 day warranty. would def buy from this company again.,1.0
ORD095005,ID3790949329,2019-04-23,,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",11605.0,74.46,-37.8008942,144.910992,0,11679.46,Autumn,True,3.4332,"es una perdida de dinero. es el peor teléfono que he comprado, antes de los tres meses de compra ya la cámara no funcionaba. su calidad de audio es pobre. perdí mi dinero.",0.0
ORD341179,ID0036823157,2019-05-20,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",14440.0,80.34,-37.8254348,144.9479158,0,14520.34,Autumn,True,1.4225,"the digico hd 8 is by far the best budget tablet. if you just need a tablet to browse the web and watch videos this tablet is the way to go! that being said, it is fairly slow but who cares if you do not use the tablet for photo/video editing, gaming, picture taking, etc...",1.0
ORD474941,ID0589499483,2019-01-02,,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 2)]",13400.0,72.17,-37.81946720000001,144.9610029,15,11462.17,Summer,False,0.7579,"best bang for your buck! excellent phone, at a great price! if you're looking for a solid phone, that's pretty quick, and won't break the bank, this is the phone for you! performance is really good, and has a solid camera, with good battery life.",1.0
ORD463224,ID0664378719,2019-02-21,Nickolson,"[('iStream', 2), ('Olivia x460', 2)]",2750.0,,-37.8205156,144.96643380000003,5,2680.76,Summer,False,0.3476,five stars it's nice. got a great deal $799 thanks to digico. nov 2018,1.0
ORD217797,ID0576840457,2019-01-04,,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",27030.0,93.38,-37.8197764,144.98094880000005,0,27123.38,Summer,True,,"love olivia phones this is our 3rd s8+! we love this phone, reliable, long battery life, and easy to use",1.0
ORD362475,ID5001030267,2019-04-07,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",7405.0,64.92,-37.81169570000001,144.9520548,5,7099.67,Autumn,False,0.4518,the phone is good i like everything about it,1.0
ORD414377,ID0168408619,2019-11-20,,"[('iStream', 2), ('Toshika 750', 1)]",4620.0,78.83,-37.8119553,144.96046,15,4005.83,Spring,False,,"great phone haven't had any issues with the x4, i love this phone. it may not be the top of the line these days but it is powerful and reliable enough for most people's needs.",1.0
ORD248717,ID0312719443,2019-06-08,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2)]",11130.0,57.8,-37.8007198,144.9623465,0,11187.8,Winter,False,1.891,"the worst the phone was lock with a code so therefore ... the worst the phone was lock with a code so therefore it was of no use to anyone i sent the phone back saturday 17,2018 i'm waiting on my refund",0.0
ORD164611,ID4633638465,2019-12-08,Thompson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405.0,71.67,-37.8064527,144.9441638,10,3136.17,Summer,False,0.7381,five stars very good phone,1.0
ORD022191,ID4735836883,2019-07-20,Thompson,"[('Universe Note', 2), ('Toshika 750', 2)]",,67.22,-37.80396029999999,144.94991519999996,5,,Winter,False,1.0017,four stars very well!!!,1.0
ORD445988,ID6167289301,2019-05-09,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1)]",19550.0,79.11,-37.80872520000001,144.9663227,5,18651.61,Autumn,True,1.1348,five stars great product thank you!,1.0
ORD274785,ID0664378487,2019-11-07,Nickolson,"[('Universe Note', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8080.0,73.19,-37.8203784,144.9666014,15,6941.19,Spring,False,0.3266,love it. i will buy another one for my husband. i love it. it works so good,1.0
ORD467302,ID0681285245,2019-07-14,Bakers,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",11710.0,,-37.8078693,144.99192050000005,10,10598.75,Winter,True,0.3753,because it was phased out by at&t problem: phone was phased out by at&t so i couldn't even use it or buy sim card or anything for it! at&t should inform sellers!!,0.0
ORD155245,ID0266271570,2019-05-03,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 2)]",6200.0,68.3,-37.8241825,144.980334,0,6268.3,Autumn,False,1.134,it worked fine. it worked with my verizon plan.,
ORD227240,ID1479930080,2019-07-20,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1), ('Universe Note', 2)]",14670.0,67.04,-37.8209978,144.9549805,10,13270.04,Winter,False,1.1588,thank you excellent gift,1.0
ORD401575,ID0575384675,2019-07-03,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",,79.75,-37.8193708,144.9818883,5,,Winter,True,1.0883,five stars a great product my mother loved it,1.0
ORD188057,ID0702351342,2019-09-24,Thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,64.51,-37.80467279999999,144.9365014,5,6534.01,Spring,False,1.2872,sim problem camera way overrated. sim card problems all the time. screen unlock very awkward totally disappointed.,0.0
ORD257931,ID0605199040,2019-04-25,Nickolson,"[('pearTV', 1), ('Universe Note', 2)]",13210.0,79.21,-37.8134421,144.96542150000005,15,11307.71,Autumn,True,0.6789,five stars love this phone thank you digico you are the greatest,1.0
ORD427117,ID4400674672,2019-03-28,Thompson,"[('Universe Note', 2), ('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",25110.0,82.93,-37.8036084,144.9627146,0,25192.93,Autumn,True,1.7063,"saved allot of money buying refurbished, phone was perfect. was a gift for my son and the phone was excellent. works great and looks great will buy again.",1.0
ORD395675,ID2948774562,2019-03-15,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",16280.0,68.35,-37.8090115,144.9720216,0,16348.35,Autumn,False,1.0887,five stars nice phone,1.0
ORD430692,ID0777774421,2019-04-19,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",21040.0,49.39,-37.8062072,144.9538029,15,17933.39,Autumn,False,0.9321,two stars very difficult to hear through earpiece. for optimal hearing need to use speaker phone or bluetooth.,0.0
ORD006414,ID0250933603,2019-08-28,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,65.89,-37.8216741,145.0007409,10,3377.89,Winter,False,1.3873,"three stars microphone issues cause speakerphone mode to garble comms... other than that, solid construction.",
ORD471791,ID1492410174,2019-09-25,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 2)]",4705.0,84.0,-37.803830100000006,144.9633966,0,4789.0,Spring,False,1.7304,it works as expected much better than my previous phone.,1.0
ORD010284,ID1479897577,2019-06-30,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",13860.0,64.13,-37.8202785,144.957434,10,12538.13,Winter,False,1.0819,cortana rocks! my son bought one of these phones after his universe s4 went down. he was so happy with everything about it so i bought one too. i totally love it. cortana rocks. i have her call me princess :),1.0
ORD366907,ID0163364684,2019-07-12,Thompson,"[('Universe Note', 1), ('iStream', 1)]",3600.0,48.22,-37.813680700000006,144.95353640000005,10,3288.22,Winter,False,0.5797,"dont buy this!! a $700 markup, come on guys...i understand if you trying to make money on a phone that's hard to get, but that's a little ridiculous.",0.0
ORD028059,ID6167344602,2019-08-12,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",4310.0,77.69,-37.8101199,144.9698246,15,3741.19,Winter,True,0.9437,excellent phone! phone works great and is highly recommended. if you have sprint be prepared to jump through many hoops to get this phone activated on their network...,1.0
ORD454081,ID0595868340,2019-10-13,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470.0,75.68,-37.8118825,144.9695648,0,4545.68,Spring,False,0.7472,i love it. got my phone within two day.. i love it.,1.0
ORD189525,ID0371972631,2019-02-05,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 1)]",7040.0,80.23,-37.8056402,144.97315849999995,10,6416.23,Summer,False,1.4766,good love for now,1.0
ORD362807,ID0305106978,2019-06-08,Thompson,"[('Universe Note', 2), ('pearTV', 2)]",19520.0,,-37.806085,144.94180580000003,5,18620.53,Winter,True,0.8672,good excelent phone,1.0
ORD167634,ID0253027659,2019-06-13,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",11950.0,51.9,-37.82315820000001,144.9425734,15,10209.4,Winter,False,1.2323,"wrong color please change you guys need to change the color option to black sapphire because it's not black, but actually a dark blue phone",0.0
ORD495097,ID0054402744,2019-03-09,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 2)]",15075.0,83.36,-37.8014061,144.9547701,0,15158.36,Autumn,True,1.4254,"digicos worked great. make sure you order one from digico, i ordered 3 from a 3rd party and they were all trash and had to send them back. digicos worked great.",
ORD415266,ID0581733230,2019-05-15,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1)]",16720.0,72.02,-37.8048043,144.9244857,25,12612.02,Autumn,False,2.1707,"very useful and innovative had one before and was lost, liked it so much had to get another.",
ORD051670,ID3094966837,2019-05-01,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",26845.0,68.49,-37.8004553,144.9485174,5,25571.24,Autumn,False,1.366,this candle reader with cover attached is light weight and easy reading. page turner is easy to use and it reverses so you can hold with either hand. i am very happy and satisfied with this product. happy reading -,1.0
ORD344685,ID0250480669,2019-06-13,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1), ('iAssist Line', 1)]",5635.0,64.1,-37.8107328,145.00233630000002,0,5699.1,Winter,False,0.6301,five stars it's great,1.0
ORD288111,ID0176721271,2019-04-05,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",12570.0,60.57,-37.8141917,144.9671072,0,12630.57,Autumn,True,0.5352,horrible battery life phone went through a full charge while setting the phone up....worse than the phone it is replacing,0.0
ORD073962,ID0634777164,2019-04-02,,"[('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",3835.0,49.76,-37.81433060000001,144.9388383,5,3693.01,Autumn,False,0.747,phone's speaker doesn't work the phone's speaker stopped working after a few ours and it glows right on the speaker spot.,0.0
ORD286089,ID4520380542,2019-10-05,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",18035.0,62.49,-37.8176118,144.95922030000003,5,17195.74,Spring,False,0.915,"is not good at all! i like design, but it's really over heat, i hate it!",0.0
ORD260344,ID0301537530,2019-02-19,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",13080.0,,-37.8192943,144.9458405,5,12499.57,Summer,False,0.7449,superb i simply love it - has amazing features all around.,1.0
ORD149592,ID0616938658,2019-01-29,Nickolson,"[('pearTV', 2), ('Universe Note', 1)]",16070.0,92.91,-37.8190572,144.9614507,0,16162.91,Summer,True,0.7142,five stars bought for my elderly mother she likes it,1.0
ORD338616,ID0588190422,2019-07-22,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('pearTV', 2), ('Alcon 10', 2)]",34120.0,75.93,-37.81518320000001,144.9713804,25,25665.93,Winter,True,0.4125,works good for the most part. you ask it some questions and she says she doesn’t know. i thought she was supposed to know everything,1.0
ORD212887,ID0128882514,2019-04-03,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 2)]",25620.0,67.59,-37.8003651,144.9984285,0,25687.59,Autumn,False,1.1083,it's great!! it's great!!,1.0
ORD487679,ID4028046130,2019-02-20,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",7135.0,98.37,-37.8117506,145.01220969999997,15,6163.12,Summer,True,1.5058,"dads don't like change my dad loves his razor so mich, o had to find a replacement one when his quit working.. thank you digico for still having one!!",1.0
ORD280625,ID1479905327,2019-11-10,,"[('Lucent 330S', 2), ('iStream', 2)]",2760.0,79.68,-37.820719200000006,144.9566676,10,2563.68,Spring,False,,great phone my wife loves this phone. works great,1.0
ORD157523,ID2189145386,2019-02-15,Thompson,"[('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2)]",11500.0,74.22,-37.8116537,144.956473,25,8699.22,Summer,False,0.8348,five stars i love it,1.0
ORD237331,ID2069174451,2019-05-21,Bakers,"[('pearTV', 1), ('iStream', 1), ('Lucent 330S', 1)]",7690.0,68.14,-37.8002284,144.9848519,25,5835.64,Autumn,False,1.4198,"screen size i like the display , it's bright and clear.",1.0
ORD369355,ID6167247181,2019-04-30,Nickolson,"[('Universe Note', 1), ('iStream', 2)]",3750.0,68.03,-37.82044929999999,144.95668830000002,10,3443.03,Autumn,True,1.1498,"was locked used, did not look like refurbished more like us, some scratches were see, if i want to buy such one",0.0
ORD133062,ID0259616712,2019-05-21,,"[('Candle Inferno', 1), ('Universe Note', 2), ('Olivia x460', 1)]",8555.0,64.84,-37.8141486,144.9547542,5,8192.09,Autumn,False,0.6955,"great phone for the $$ i love it, it works. only problems i see is cellular strength on this ain't strong and it seems to fight wifi a lot. screen brightness could be better for when outside. other than that excellent phone. would give it 8 out of 10. would purchase again.",1.0
ORD060024,ID0122744304,2019-10-28,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610.0,77.96,-37.8250279,144.9589745,25,2035.46,Spring,False,1.1738,recommend doing business with this company.. excellent phone. great buy. recommend doing business with this company..,
ORD360472,ID4269483838,2019-08-11,,"[('iStream', 2), ('pearTV', 2)]",12920.0,74.55,-37.8161581,144.9647606,10,11702.55,Winter,True,,"this is a great cellphone. i like the features, et, etc, etc...... this cellphone is just the one i am looking for and wished to have. from the clear screen, nicely thin features to all the softwares and apps. it's nice stuff.",1.0
ORD314260,ID0145220071,2019-02-22,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",7130.0,97.35,-37.8178354,144.95738480000003,25,5444.85,Summer,True,1.0732,five stars ok,1.0
ORD379317,ID4655129042,2019-01-12,Thompson,"[('iStream', 1), ('Thunder line', 2), ('pearTV', 1), ('Toshika 750', 1)]",15140.0,52.82,-37.8093704,144.9484582,15,12921.82,Summer,False,0.3874,"dangerous and not a good dealer terrible thought it was going to set on inferno. won't charge, smell of burning wires is horrible. the buyer isn't good will never buy from him again...",
ORD110339,ID5402876531,2019-01-09,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,72.64,-37.8210351,144.976788,25,5450.14,Summer,False,0.6919,five stars love my s6 phone,1.0
ORD433309,ID3144992693,2019-02-19,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",4110.0,57.3,-37.8147426,144.988047,25,3139.8,Summer,False,0.8237,"keeps freezing an every time it updates it freezes an ... keeps freezing an every time it updates it freezes an have shut it down,the charger that came with it don't even charge the phone, sorry to say but going back alcon,",
ORD089387,ID0441586992,2019-01-27,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",12265.0,,-37.8133143,144.9380803,25,9270.52,Summer,False,0.7937,everything ok everything’s ok,1.0
ORD109561,ID0257505808,2019-02-14,Thompson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080.0,85.24,-37.7991477,144.96323610000005,25,15145.24,Summer,False,2.0709,"the gel cover which is crystal clear, front and back enables a safe, secure grip, and allows the snazziness of the phone to show very showy, nimble, thin, light.",1.0
ORD315974,ID4157116186,2019-11-21,,"[('pearTV', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",9630.0,88.97,-37.8182824,144.9964005,10,8755.97,Spring,True,,"not worth anything garbage processing speed, can never think about doing 2 things at once. horrible battery life unless you don't turn the screen on. decent screen, good durability.",0.0
ORD348549,ID0767724093,2019-10-05,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('pearTV', 1)]",35310.0,,-37.8046315,144.97239960000005,10,31861.92,Spring,False,1.5744,five stars working great :-),1.0
ORD091927,ID4716795174,2019-08-12,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",11810.0,65.14,-37.81882870000001,144.95327949999995,15,10103.64,Winter,False,0.8762,amazing phone awesome product. i have nothing to complain.,1.0
ORD208234,ID0207085753,2019-06-11,,"[('iAssist Line', 2), ('Alcon 10', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",17710.0,54.08,-37.81192100000001,145.0156991,0,17764.08,Winter,False,,disappointed when i received the phone it wasn't in a sleeve. it was just the box which was not tapped to prevent the box from opening. it was missing the owners manual and the small key to remove the back of the phone. the phone looked like a return. it didn't look new.,0.0
ORD416882,ID0368380517,2019-11-04,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Universe Note', 1), ('Olivia x460', 2)]",15000.0,112.8,-37.7988848,144.9688795,0,15112.8,Spring,True,2.1949,"delivery, working condition and that my man is happy. my boyfriend absolutely loved it!",
ORD004593,ID4740821303,2019-06-06,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('Toshika 750', 1)]",25670.0,,-37.8034165,144.94993169999995,5,24452.0,Winter,False,1.0607,"four stars great phone, with great features.",1.0
ORD474281,ID6167489428,2019-08-14,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1)]",8950.0,,-37.8119285,144.95945840000005,15,7674.61,Winter,False,1.0927,the best phone on the market best phone i have used,1.0
ORD272808,ID1224821942,2019-07-28,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Lucent 330S', 1), ('pearTV', 1)]",13170.0,63.8,-37.8124141,144.9385708,15,11258.3,Winter,False,0.7479,"like new i bought this renewed but was very pleasantly surprised that it looks brand new. no scratches, mars, or imperfections of any kind. no problem authorizing it with tradfone. i bought this to replace a olivia j7 and wish i had done it years ago. i luv my pixel ii !",1.0
ORD161561,ID1404234340,2019-10-26,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940.0,55.42,-37.8101921,144.9970966,0,8995.42,Spring,False,0.1654,"one star this purchase was horrible the phone, the phone worked for less then 2 months",0.0
ORD406770,ID6167413255,2019-09-17,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850.0,78.58,-37.81295520000001,144.9680058,15,13551.08,Spring,False,0.6423,"best phone ever. i like google product, their android so fast camera the best of the best i am looking forward to buy pixel 3 plus if i get a chance .",1.0
ORD081334,ID0711761965,2019-04-16,Thompson,"[('Thunder line', 2), ('Universe Note', 1)]",7810.0,47.71,-37.8148738,144.9449284,25,5905.21,Autumn,False,0.3089,one star phone re-locked itself after 4 months of use. very frustrating.,0.0
ORD276639,ID6167254904,2019-05-14,Nickolson,"[('Thunder line', 2), ('pearTV', 1)]",10670.0,76.86,-37.8177636,144.9659853,5,10213.36,Autumn,True,0.3269,"know your carrier the phone is really nice, just wish i was better forewarned about getting a factory unlocked phone and having t-mobile as my current carrier. i am having a hard time getting them to recognize the phone, to allow some of the phone services to work properly",1.0
ORD228802,ID0781114182,2019-12-02,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330.0,,-37.8032271,144.95065480000005,25,1843.27,Summer,True,1.0978,"entrega a tiempo products under test. they look good quality, on time and complete delivery. recommended...",1.0
ORD014825,ID5002595131,2019-10-06,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Thunder line', 2)]",22410.0,75.72,-37.8119624,144.9534267,15,19124.22,Spring,False,0.5647,five stars it is just an amazing phone.,1.0
ORD165895,ID2383211226,2019-03-09,,"[('Candle Inferno', 2), ('Universe Note', 1), ('Thunder line', 1)]",6490.0,77.98,-37.81541770000001,144.9665563,10,5918.98,Autumn,True,0.441,"most bang for your buck? it’s my first android and i only use it for business. i didn’t even know it had a fingerprint scanner until now!! lol. it’s very clean, battery lasts forever. and, all the accessories i got for that price it was well worth it!",1.0
ORD171888,ID0130042848,2019-11-11,,"[('Thunder line', 1), ('pearTV', 2), ('iAssist Line', 2)]",19250.0,119.1,-37.8017179,144.91720800000004,15,16481.6,Spring,True,2.8956,great phone. was leary about buying used phone. but everything was perfect my daughter loves it.,1.0
ORD091553,ID3185718964,2019-03-20,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 2)]",14035.0,,-37.7991975,144.9877135,0,14114.41,Autumn,True,1.3719,"great phone, amazing bang for the buck. great phone overall. better price than bothering to shop in stores. fingerprint reader has been fixed in the most recent software update. texting from landscape mode is essentially impossible.",1.0
ORD408925,ID6167417913,2019-10-30,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 1)]",6865.0,86.72,-37.817085,144.9534563,25,5235.47,Spring,True,0.7461,"you get what you pay for, you get what you pay for , i didn’t start noticing the glitches and how the screen freezes until after a month and now i can’t return it 😔",0.0
ORD444719,ID0377544503,2019-12-11,,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,87.32,-37.81548170000001,144.94546119999995,25,2569.82,Summer,True,,very good deal put my old sim in and it worked!,1.0
ORD461436,ID0579498250,2019-07-30,Thompson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630.0,60.66,-37.8142019,144.94947140000005,25,5033.16,Winter,False,0.2713,"and operates just like a new one at first i was hesitant to purchase a refurbished cell phone, but it looks, feels, and operates just like a new one. very satisfied with purchase.",1.0
ORD364940,ID3215106469,2019-07-12,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",10295.0,46.98,-37.8097804,144.94918669999996,25,7768.23,Winter,False,0.372,unhappy customer this phone is not a good phone my sister can't even use it we have to pay to get it fixed if they'll even be able to fix it. don't buy it.,0.0
ORD136500,ID0777753004,2019-06-30,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 1)]",24345.0,51.23,-37.8059129,144.95575680000005,5,23178.98,Winter,False,1.0724,charger port was bad charge port was bad,0.0
ORD066971,ID5668009769,2019-01-15,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800.0,99.84,-37.7991193,145.0015646,5,23659.84,Summer,True,1.3327,"i like especially the toshika looks for me its a wonderfull phone, but i'm not and expert in mobile phones, i like especially the toshika looks.",
ORD169476,ID0257505805,2019-05-09,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",13130.0,70.59,-37.79916710000001,144.96342909999996,25,9918.09,Autumn,False,2.0811,awesome phone fast efficient and takes awesome pictures. only drawback is that the fingerprint sensor is beside the camera which might take some time getting used to and looks odd. awesome infinity display very thin and practically no bezels display : 9/10 audio : 8/10 speed : 8/10 camera : 9/10,1.0
ORD357848,ID6167344369,2019-01-22,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",23875.0,90.07,-37.8134584,144.96824850000004,25,17996.32,Summer,True,0.5832,"5 star phone ! i had my last phone 12 years, not easy getting used to new phone, but it is very nice. gets easier every day, and it talks to me, wow!",1.0
ORD388949,ID0781083426,2019-03-10,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Universe Note', 1)]",,84.45,-37.8250993,145.0135418,15,,Autumn,True,2.3279,great value for the pricing...black friday special,1.0
ORD441015,ID6197211234,2019-06-08,Thompson,"[('iStream', 1), ('Candle Inferno', 2)]",1010.0,78.24,-37.8143317,144.9359226,5,1037.74,Winter,True,0.9975,five stars was as stated works fine,1.0
ORD016839,ID0362879491,2019-10-04,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400.0,107.7,-37.799351,144.9478679,10,12167.7,Spring,True,1.4847,"works perfect. the touch screen needs an extra touch though ... came very clean, almost new! works perfect. the touch screen needs an extra touch though but it works perfectly. i love it",1.0
ORD055311,ID2658548177,2019-07-26,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,70.3,-37.8036661,144.9630279,0,4670.3,Winter,False,1.7249,"restricted use outside of us buttons tough to locate; restricted functionality outside of us; can't use access point. no fm. good call clarity. a tad heavy, but not bad.",1.0
ORD186489,ID2868682187,2019-06-13,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500.0,54.9,-37.804507,144.9693603,15,5579.9,Winter,False,1.5683,"not usable phone is on the lost or stolen list, un-usable",0.0
ORD086816,ID0305913663,2019-02-18,Bakers,"[('iStream', 2), ('pearTV', 2)]",12920.0,,-37.8004129,144.99885790000005,10,11724.74,Summer,True,1.1134,love my new phone this product took a bit of getting use to as i jumped from an s7 to an s10. i had no trouble getting it connected to my provider. it arrived in a timely manner. was unlocked and was exactly as described.,1.0
ORD375522,ID1492416105,2019-05-23,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,68.22,-37.8009419,144.9563946,10,9846.72,Autumn,False,1.5421,polarized screen can't be seen with sunglasses great phone except the polarized screen goes black when wearing polarized sunglasses. other than that it's a great phone.,1.0
ORD333572,ID0367779672,2019-10-07,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",12570.0,75.1,-37.8246605,144.9694812,5,12016.6,Spring,False,0.6752,great camera features purchased for my son. he is very pleased with the purchase. it has a lot of features which he enjoys eg the front and rear cameras.,1.0
ORD007911,ID0247417840,2019-11-06,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13365.0,72.34,-37.8181245,144.96939,0,13437.34,Spring,False,0.0543,five stars nice phone. arrived fast,
ORD378957,ID3218293542,2019-09-08,Thompson,"[('pearTV', 1), ('iAssist Line', 1)]",8535.0,101.75,-37.80493010000001,144.9528866,10,7783.25,Spring,True,1.0024,love this phone!!! a lot of phone for the $,1.0
ORD103378,ID4157116184,2019-01-25,,"[('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 1)]",12990.0,80.62,-37.8182639,144.99638249999995,0,13070.62,Summer,True,0.9259,two stars not really quality cell phone at all.,0.0
ORD470356,ID0847528091,2019-06-26,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,64.02,-37.8233728,144.9673207,10,9748.02,Winter,False,0.5669,idk so i haven’t pitched this item but omg i definitely am thinking about it but as far as reviews i think it was be pretty awesome to try it 1st they should pick someone to try all and every features on it with a video lol,1.0
ORD187712,ID5406797168,2019-12-13,,"[('Universe Note', 2), ('Thunder line', 1), ('iAssist Line', 1)]",11305.0,102.89,-37.8003197,145.0098041,25,8581.64,Summer,True,1.6742,"nice phone really great phone, i'm in love",1.0
ORD194755,ID0506049785,2019-06-14,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 2)]",9425.0,64.13,-37.81440070000001,144.9392639,10,8546.63,Winter,False,0.7128,"i absolutely love my inferno tablet. great size, lots of space and a great reader. i can't recommend this product enough.",1.0
ORD291752,ID0265516775,2019-01-03,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770.0,89.71,-37.8221023,144.97357549999995,5,12221.21,Summer,True,0.5269,"great tab and the price cannot be beat, only gripe is the inferno os. oh well",1.0
